wid,name,_riskflags,ASPIriskrating,_majordefenselabs,_defresearchareas,_subsidiaries,_ecoespmiscon,_supervisingagency,opensanctionsid,_uskta,type,flaggedby,reason,subreason,tid
1733,"CHINA TELECOMMUNICATIONS CO., LTD. TIANMEN CITY NORTH SUBSTATION",,,,,,,,,,,jackcookripper,1260h,,428214060
1738,"SHIJIAZHUANG JIAOJIAN EXPRESSWAY CONSTRUCTION MANAGEMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,338364145
1739,"CHINA TELECOMMUNICATIONS CO., LTD. DANDONG PROSPECT BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338404630
1742,"CHINA TELECOMMUNICATIONS CO., LTD. BAIQUAN CHAOYANG AVENUE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338405297
1745,"CHINA TELECOMMUNICATIONS CO., LTD. HUBEI PROVINCE STATE TEMPLE MOUNTAIN RANGE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428197208
1743,"CHINA TELECOMMUNICATIONS CO., LTD. HARBIN LAST RIVER STREET BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338408443
1747,"CHINA TELECOMMUNICATIONS CO., LTD. URUMQI LEVIGATION DITCH REGION SOUTH LAKE CENTER BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428197284
1746,"CHINA TELECOMMUNICATIONS CO., LTD. THIS CREEK SOUTH AFRICA FRAGRANT EXHIBITION WING BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338408605
1748,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAKOU BRANCH HUAILAI LONG TANLU BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,428197309
1749,"CHINA TELECOMMUNICATIONS CO., LTD. HARBIN BLACK BIG 2ND BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338408513
1750,"CHINA TELECOMMUNICATIONS CO., LTD. HEIHE MAIL ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,338408472
1751,"CHINA TELECOMMUNICATIONS CO., LTD. TIANMEN BLACK MARKET SUBSTATION",,,,,,,,,,,jackcookripper,1260h,,428197374
1752,"CHINA TELECOM CO., LTD. ANDA BENNIU ROAD BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,338408533
1753,"CHINA TELECOMMUNICATIONS CO., LTD. COTTON SUN TRAVEL IMMORTAL MARKETING CENTER",,,,,,,,,,,jackcookripper,1260h,,428184278
1754,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGZHOU BRANCH LIAONING RIVER ROAD CHANGZHOU WORK COLLEGE BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,339366033
1755,"CHINA TELECOM CO., LTD. RUGAO GUOYUAN YINGBIN ROAD BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,339351891
1772,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE WU LINGYUAN REGION BRANCH",,,,,,,,,,,jackcookripper,1260h,,331953434
1756,"CHINA TELECOMMUNICATIONS CO., LTD. RUGAO CHANGJIANG RIVER SPRING RIVER FLOWER PARK BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,339347147
1757,"CHINA TELECOM CO., LTD. RUGAO HAIBEI NEW VILLAGE BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,339348103
1795,"CHINA TELECOMMUNICATIONS CO., LTD. ANXIANG REASON BECOME POPULAR  SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331961121
1758,"CHINA TELECOM CO., LTD. RUGAO CHEMAHU COMMUNITY SERVICE CENTER BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,339347618
1773,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE WU LINGYUAN REGION BRANCH INSIDE LAKE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331951199
1759,"CHINA TELECOMMUNICATIONS CO., LTD. RUGAO WOODS CATALPA KAEMPFERI GAOYANG ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,339347721
1760,"CHINA TELECOMMUNICATIONS CO., LTD. JIANGSU BUSINESS SERVICE MANAGEMENT CENTER",,,,,,,,,,,jackcookripper,1260h,,339338152
1784,"CHINA TELECOMMUNICATIONS CO., LTD. CHINESE LONG LIFE GRACEFULNESS HOME SPREAD SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959696
1761,"CHONGQING BRANCH OF CHINA YANGTZE RIVER THREE GORGES GROUP CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,329538596
1774,"CHINA TELECOMMUNICATIONS CO., LTD. CILI BRIGHT LONG QIAO SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331950374
1762,"CHONGQING CHANGJIANG XIAONANHAI HYDROPOWER STATION DEVELOPMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,329531275
1763,"CHONGQING RAIL LINE 9 CONSTRUCTION AND OPERATION CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,329532346
1764,"CHINA TELECOMMUNICATIONS CO., LTD. NORTH PLACE NAME CITY SOUTH AFRICA BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,329557823
1775,"CHINA TELECOMMUNICATIONS CO., LTD. CILI PROPER RINSE BRIDGE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331950375
1765,"CHINA TELECOMMUNICATIONS CO., LTD. 10000 HOLD CENTER BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,329554565
1766,"HUAWEI TECHNOLOGIES CO., LTD. DONGGUAN BRANCH",,,,,,,,,,,jackcookripper,1260h,,330137304
1791,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU TRUNK TREE MOUNTAIN SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959687
1767,"CHINA TELECOMMUNICATIONS CO., LTD. DONGGUAN MATSUYAMA LAKE CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,330125941
1776,"CHINA TELECOMMUNICATIONS CO., LTD. CILI 3 OFFICIAL BUDDHIST TEMPLE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331950669
1768,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE BRANCH DRAGON ROAD BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,331952495
1769,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE YONGDING REGION NEW BRIDGE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331952508
1785,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU WEEK WEN MIAO SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959695
1770,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE YONGDING REGION SUN LAKE A PLAIN SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331952509
1777,"CHINA TELECOMMUNICATIONS CO., LTD. CILI TAKAHASHI SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331950670
1771,"CHINA TELECOMMUNICATIONS CO., LTD. ZHANG JIAJIE YONGDING REGION BRANCH MAPLE FRAGRANT RIDGE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331952612
1778,"CHINA TELECOMMUNICATIONS CO., LTD. CILI NEW CITY SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331950671
1786,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU ROCK LAKE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959693
1779,"CHINA TELECOM CO., LTD. XIANGYIN BRANCH YUANJIAPU BRANCH",,,,,,,,,,,jackcookripper,1260h,,331973306
1780,"CHINA TELECOM CO., LTD. XIANGYIN BRANCH YANGLINZHAI BRANCH",,,,,,,,,,,jackcookripper,1260h,,331973305
1781,"JIETOUPU BRANCH OF XIANGYIN BRANCH OF CHINA TELECOM CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,331973304
1787,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU DONGYUEMIAO SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959692
1782,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU BLUE HARBOR SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959699
1783,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU HAIR HOME BEACH SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959697
1792,"CHINA TELECOMMUNICATIONS CO., LTD. ANXIANG SOPHORA JAPONICA GARDEN SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331961124
1788,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU ARMY MOUNTAIN SPREAD SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959691
1789,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU 100 GOOD FORTUNE BRIDGE BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,331959689
1790,"CHINA TELECOMMUNICATIONS CO., LTD. HANSHOU LONG TAN BRIDGE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331959688
1793,"CHINA TELECOMMUNICATIONS CO., LTD. PACIFY DISTRICT OFFICIAL  SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331961123
1796,"CHINA TELECOMMUNICATIONS CO., LTD. ANXIANG NORTH BAYOU SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331961120
1794,"CHINA TELECOMMUNICATIONS CO., LTD. ANXIANG CHEN JIA CHEW SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331961122
1798,"CHINA TELECOMMUNICATIONS CO., LTD. TAOYUAN BRANCH A BARBARIAN VISIT CREEK BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,331956115
1797,"CHINA TELECOMMUNICATIONS CO., LTD. ANXIANG DONG JIA  SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331961118
1799,"CHINA TELECOM CO., LTD. LIXIAN HUOLIANPO BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,331958427
1800,"CHINA TELECOMMUNICATIONS CO., LTD. CHANGDE GERMANY MOUNTAIN BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,331966358
1801,"CHINA TELECOMMUNICATIONS CO., LTD. CHINESE LONG LIFE WEST LAKE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331966454
1802,"CHINA TELECOMMUNICATIONS CO., LTD. ANREN ANPING BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,331920030
1803,"CHINA TELECOMMUNICATIONS CO., LTD. ANREN GUAN WANG BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,331920029
1804,"CHINA TELECOMMUNICATIONS CO., LTD. ANREN CONSCIOUSNESS OFFICIAL BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,331920028
1805,"CHINA TELECOMMUNICATIONS CO., LTD. ANREN CEREAL MARKET BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,331920035
1806,"CHINA TELECOMMUNICATIONS CO., LTD. ANREN CENTER BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,331920032
1807,"CHINA TELECOMMUNICATIONS CO., LTD. ANREN DECORATED ARCHWAY BUSINESS FIRM",,,,,,,,,,,jackcookripper,1260h,,331920031
1808,"CHINA TELECOMMUNICATIONS CO., LTD. TAOJIANG MARTIAL POND SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331938896
1838,FUTUREWEI TECHNOLOGIES IN,,,,,,,,,,,jackcookripper,1260h,,544161897
1809,"CHINA TELECOMMUNICATIONS CO., LTD. TAOJIANG STONE OX RIVER SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331938895
1827,CHINA UNICOM SPIRIT REALM VIDEO (JIANGXI) TECHNOLOGY COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,542568217
1810,"CHINA TELECOMMUNICATIONS CO., LTD. TAOJIANG CORMORANT CROSS SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331938894
1811,"CHINA TELECOMMUNICATIONS CO., LTD. NAN COUNTY DATONGLAKE SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,331945214
1812,YANGTZE RIVER DELTA (SHANGHAI) INDUSTRIAL INNOVATION EQUITY INVESTMENT FUND PARTNERSHIP (LIMITED PARTNERSHIP),,,,,,,,,,,jackcookripper,1260h,,442897698
1828,CHINA UNICOM WESTERN INNOVATION INSTITUTE,,,,,,,,,,,jackcookripper,1260h,,542568219
1813,"CHINA ELECTRONICS XINZE (BEIJING) INVESTMENT MANAGEMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,444015838
1814,"JIANGSU SESAME ENERGY TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,455306933
1815,"NANJING CHINA CONSTRUCTION GUBEI URBAN DEVELOPMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,454944567
1829,"CHINA UNICOM ZHIYU (SHANGHAI) INNOVATION INCUBATOR MANAGEMENT CO., LTD",,,,,,,,,,,jackcookripper,1260h,,542568221
1816,"BEIJING YUNCONG TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,443698927
1817,SOUTHERN FUND STABLE PLUS VALUE MIXED PENSION PRODUCTS - CHINA MERCHANTS BANK LTD.,,,,,,,,,,,jackcookripper,1260h,,542202626
1839,VANGUARD NATIONAL TRAILER SALES,,,,,,,,,,,jackcookripper,1260h,,544171659
1818,"CHONGQING TAIJI INFORMATION SYSTEM TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,542202627
1830,LIAN KUAN (WUHAN) INVESTMENT CENTER (LIMITED PARTNERSHIP),,,,,,,,,,,jackcookripper,1260h,,542568222
1819,"JIANGXI TAIJI INFORMATION SYSTEM TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,542202628
1820,"TAIJI INFORMATION TECHNOLOGY (BEIJING) CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,542202629
1821,CHINA TELECOM (MACAU) CO.,,,,,,,,,,,jackcookripper,1260h,,153754293
1831,"LINGANG DATA INTELLIGENCE TECHNOLOGY (SHANGHAI) CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,542568223
1822,CNOOC PETROLEUM NORTH AMERICA ULC,,,,,,,,,,,jackcookripper,1260h,,257278868
1823,CHINA CONSTRUCTION BANK CORPORATION - PENGHUA CSI DEFENCE INDEX FUND (LOF),,,,,,,,,,,jackcookripper,1260h,,542567884
1824,"YICHUN DIGITAL ECONOMY INDUSTRY OPERATION CO., LTD",,,,,,,,,,,jackcookripper,1260h,,542568214
1832,"JIANGXI CHANGHUA CHEMICAL CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,37429017
1825,LIANCHUANG WEILAI (WUHAN) INTELLIGENT MANUFACTURING INDUSTRY INVESTMENT PARTNERSHIP (LIMITED PARTNERSHIP),,,,,,,,,,,jackcookripper,1260h,,542568215
1826,"HEBEI SIGN TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,542568216
1840,"CHINA MOBILE GROUP BEIJING CO., LTD",,,,,,,,,,,jackcookripper,1260h,,543851577
1833,SHANGHAI MICROWAVE TECHNOLOGY INSTITUTE (NO.50 RESEARCH INSTITUTE OF CHINA ELECTRONICS TECHNOLOGY GROUP CORPORATION),,,,,,,,,,,jackcookripper,1260h,,251769749
1834,CHONGQING OPTOELECTRONICS TECHNOLOGY INSTITUTE (CHINA ELECTRONICS TECHNOLOGY GROUP CORPORATION FORTY-FOURTH INSTITUTE),,,,,,,,,,,jackcookripper,1260h,,284432559
1848,FAITH INVESTOR SERVICES LLC,,,,,,,,,,,jackcookripper,1260h,,545160616
1835,"BEIJING ZHONGKE SUANYUAN ASSET MANAGEMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,189580046
1841,"CHINA MOBILE GROUP HEBEI CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,543851578
1836,"FUJIAN GUOLI MINSHENG TECHNOLOGY DEVELOPMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,198899123
1837,52ND RESEARCH INSTITUTE OF CHINA ELECTRONICS TECHNOLOGY GROUP CORPORATION,,,,,,,,,,,jackcookripper,1260h,,543853498
1857,"QUJING XINYANGGUANG ZHIDING TECHNOLOGY CO., LTD",,,,,,,,,,,jackcookripper,1260h,,546966835
1842,"CHINA MOBILE GROUP LIAONING CO., LTD",,,,,,,,,,,jackcookripper,1260h,,543851579
1849,GROWTH FORTUNE FZE,,,,,,,,,,,jackcookripper,1260h,,530931885
1843,ASPIRE INFORMATION NETWORK (SHENZHEN) LIMITED,,,,,,,,,,,jackcookripper,1260h,,543851591
1844,MIGU COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,543851594
1854,CIMC AQUARIUS LIMITED,,,,,,,,,,,jackcookripper,1260h,,546811839
1845,"QINGDAO JUYUAN JINTAI CAPITAL FUND, LLP",,,,,,,,,,,jackcookripper,1260h,,544687019
1850,DJIBOUTI CIMC HUAJUN VEHICLE FZE,,,,,,,,,,,jackcookripper,1260h,,530931886
1846,"COSTAR (HANGZHOU) SMART OPTOELECTRONICS CO., LTD",,,,,,,,,,,jackcookripper,1260h,,544687356
1847,FORTUNE EPHESIANS SHIPPING LIMITED,,,,,,,,,,,jackcookripper,1260h,,507105638
1851,CA SHIPPING COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,545386216
1852,"AVIC OPTOELECTRONICS (SHANGHAI) CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,546423741
1855,CIMC TAURUS LIMITED,,,,,,,,,,,jackcookripper,1260h,,546811849
1853,LIYANG ADVANCED ENERGY STORAGE PRIVATE EQUITY FUND PARTNERSHIP (LP),,,,,,,,,,,jackcookripper,1260h,,546424076
1859,JOHN HANCOCK INVESTMENT MANAGEMENT LLC,,,,,,,,,,,jackcookripper,1260h,,547557638
1856,"JIANGSU XINYANGGUANG ZHIDING TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,546966834
1858,"LIAONING YANGGUANG ENERGY POWER CO., LTD",,,,,,,,,,,jackcookripper,1260h,,546966836
1860,"VIRTUS INVESTMENT ADVISERS, INC.",,,,,,,,,,,jackcookripper,1260h,,537901750
1861,HUAWEI DEVICE USA INC.,,,,,,,,,,,jackcookripper,1260h,,548896119
1862,HUAWEI TECHNOLOGIES USA INC.,,,,,,,,,,,jackcookripper,1260h,,548897033
1863,CIMC CARNATION LIMITED,,,,,,,,,,,jackcookripper,1260h,,549948401
1864,CIMC SAKURA LIMITED,,,,,,,,,,,jackcookripper,1260h,,549948582
1865,CIMC TULIP LIMITED,,,,,,,,,,,jackcookripper,1260h,,549948883
1866,CIMC LOTUS LIMITED,,,,,,,,,,,jackcookripper,1260h,,549948964
1867,GUANGDONG MOBILE,,,,,,,,,,,jackcookripper,1260h,,550315124
1868,SMIC COMMERCIAL SHANGHAI LIMITED COMPANY,,,,,,,,,,,jackcookripper,1260h,,550315394
1869,CIMC VIRGO LIMITED,,,,,,,,,,,jackcookripper,1260h,,550379139
1875,FORENSIC INSTITUTE,,,,,,,,,,,jackcookripper,1260h,,551153354
1876,"FUJIAN MEIYA RONGAN TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,551153355
1914,SYNGENTA CROP PROTECTION,,,,,,,,,,,jackcookripper,1260h,,577827396
1877,"CCIC MEIYA (XIAMEN) TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,551153362
1900,"SUNAMERICA ASSET MANAGEMENT, LLC",,,,,,,,,,,jackcookripper,1260h,,363166919
1878,"NINGBO BOKE YONGAN INFORMATION TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,551153363
1879,XIAMEN BAIKE YEJI PRIVATE EQUITY FUND MANAGEMENT PARTNERSHIP (LIMITED PARTNERSHIP),,,,,,,,,,,jackcookripper,1260h,,501773292
1880,"XIAMEN CITY BRAIN CONSTRUCTION AND OPERATION CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,551153366
1901,BROWN ADVISORY LLC,,,,,,,,,,,jackcookripper,1260h,,571443497
1881,"MACAU MEIXIN INFORMATION TECHNOLOGY CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,551280442
1882,CHINA COMMUNICATIONS CONSTRUCTION COMPANY LIMITED (SINGAPORE BRANCH),,,,,,,,,,,jackcookripper,1260h,,381869177
1922,"CHINA MOBILE GROUP GUANGDONG CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,75812309
1883,"NEOS INVESTMENT MANAGEMENT, LLC",,,,,,,,,,,jackcookripper,1260h,,554236118
1902,"JIANGSU BAGEAI COFFEE MANAGEMENT CO., LTD",,,,,,,,,,,jackcookripper,1260h,,572414302
1884,AMIND,,,,,,,,,,,jackcookripper,1260h,,557425165
1885,XWORLD,,,,,,,,,,,jackcookripper,1260h,,557425166
1915,"CHINA FOREIGN ECONOMIC AND TRADE TRUST CO., LTD. - FOTIC - RENQIAO ZEYUAN EQUITY PRIVATE EQUITY INVESTMENT FUND",,,,,,,,,,,jackcookripper,1260h,,553101393
1903,"SINOCHEM HUAYI ENGINEERING TECHNOLOGY GROUP CO., LTD",,,,,,,,,,,jackcookripper,1260h,,572414318
1887,REC AMERICAS LLC,,,,,,,,,,,jackcookripper,1260h,,558184885
1888,"CHINA INTEGRATED CIRCUIT INDUSTRY INVESTMENT FUND CO., LTD",,,,,,,,,,,jackcookripper,1260h,,558938872
1889,CNOOC MARKETING CANADA,,,,,,,,,,,jackcookripper,1260h,,7918099
1904,"CHINA OPTICS (SHANGHAI) TECHNOLOGY CO., LTD",,,,,,,,,,,jackcookripper,1260h,,572414422
1890,CCCC OVERSEAS TREASURY MANAGEMENT LIMITED,,,,,,,,,,,jackcookripper,1260h,,561461154
1891,SENSEAUTO TECHNOLOGY DEVELOPMENT LIMITED,,,,,,,,,,,jackcookripper,1260h,,561461310
1892,CIMC MERCURY LIMITED,,,,,,,,,,,jackcookripper,1260h,,561462536
1905,MAKHTESHIM AGAN OF NORTH,,,,,,,,,,,jackcookripper,1260h,,572727983
1893,CIMC BOOTES LIMITED,,,,,,,,,,,jackcookripper,1260h,,561462541
1894,CIMC AURIGA LIMITED,,,,,,,,,,,jackcookripper,1260h,,561462584
1916,"STATE GRID YINGDA INTERNATIONAL HOLDINGS CO.,LTD.",,,,,,,,,,,jackcookripper,1260h,,177514204
1895,COSL CANADA LTD,,,,,,,,,,,jackcookripper,1260h,,562130571
1906,"CHIRON INVESTMENT MANAGEMENT, LLC",,,,,,,,,,,jackcookripper,1260h,,537898783
1896,INSIGHTA LIMITED,,,,,,,,,,,jackcookripper,1260h,,565887829
1897,FORTUNE ROPAX II SHIPPING LIMITED,,,,,,,,,,,jackcookripper,1260h,,565888459
1898,CHINA STATE CONSTRUCTION ENGINEERING CORPORATION LIMITED SINGAPORE BRANCH,,,,,,,,,,,jackcookripper,1260h,,350815181
1907,"NANJING RENXIN TECHNOLOGY CO., LTD",,,,,,,,,,,jackcookripper,1260h,,574254865
1899,CHINA UNITED NETWORK COMMUNICATIONS CORPORATION LIMITED,,,,,,,,,,,jackcookripper,1260h,,284029856
1908,CIMC SMART COIN LTD,,,,,,,,,,,jackcookripper,1260h,,575803110
1917,BEIJING STATE-OWNED CAPITAL OPERATIONAND MANAGEMENT COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,108370375
1909,"CHINA MERCHANTS BANK CO., LTD.-SOUTHERN ALPHA HYBRID SECURITIES INVESTMENT FUND",,,,,,,,,,,jackcookripper,1260h,,576006598
1910,GUANGXI WEN SHIP HEAVY INDUSTRY CO. LTD,,,,,,,,,,,jackcookripper,1260h,,576006601
1923,"BEIJING E-TOWN INTERNATIONAL INVESTMENT & DEVELOPMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,97715833
1911,CHINA NORTH INDUSTRIES GROUP CORPORATION LIMITED,,,,,,,,,,,jackcookripper,1260h,,92116625
1918,HUAWEI INVESTMENT HOLDINGS LIMITED,,,,,,,,,,,jackcookripper,1260h,,48957775
1912,"AVIATION INDUSTRY CORPORATION OF CHINA, LTD.",,,,,,,,,,,jackcookripper,1260h,,144779413
1913,PLAZA CONSTRUCTION DC LLC,,,,,,,,,,,jackcookripper,1260h,,576635546
1934,HAI YANG SHI YOU,,,,,,,,,,,jackcookripper,1260h,,583529494
1919,MOONSHOT AI LTD,,,,,,,,,,,jackcookripper,1260h,,580555846
1924,"CHINA NATIONAL BUILDING MATERIALS CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,274742111
1920,CRRC CORPORATION LIMITED,,,,,,,,,,,jackcookripper,1260h,,580694480
1921,"CHINA AEROSPACE SCIENCE AND TECHNOLOGY GROUP CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,48905449
1928,BO HAI 8 HAO,,,,,,,,,,,jackcookripper,1260h,,583526917
1925,CHINA UNICOM MEXICO SA DE CV,,,,,,,,,,,jackcookripper,1260h,,544386195
1932,NAN HAI FEN JIN,,,,,,,,,,,jackcookripper,1260h,,299077728
1926,"CHINA MOBILE PARK CONSTRUCTION AND DEVELOPMENT CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,582430554
1929,BO HAI NO.10,,,,,,,,,,,jackcookripper,1260h,,583526919
1927,HAI YANG SHI YOU 118,,,,,,,,,,,jackcookripper,1260h,,388417053
1930,BO HAI YOU YI HAO,,,,,,,,,,,jackcookripper,1260h,,299077687
1931,BOHAI SHI JI,,,,,,,,,,,jackcookripper,1260h,,299077726
1933,TATSUMI NO.8,,,,,,,,,,,jackcookripper,1260h,,299102853
1935,HAI YANG SHI YOU 121,,,,,,,,,,,jackcookripper,1260h,,299115433
1936,HAI YANG SHI YOU 117,,,,,,,,,,,jackcookripper,1260h,,299118941
1937,BIHAI NO.1,,,,,,,,,,,jackcookripper,1260h,,299120865
1938,HAI YANG SHI YOU 981,,,,,,,,,,,jackcookripper,1260h,,583530129
1939,JUN HAI 1,,,,,,,,,,,jackcookripper,1260h,,583530159
1940,JUN HAI 2,,,,,,,,,,,jackcookripper,1260h,,583530160
1941,GUOZHAN,,,,,,,,,,,jackcookripper,1260h,,583530942
1942,HAI YANG SHI YOU 525,,,,,,,,,,,jackcookripper,1260h,,299150527
1943,HAI YANG SHI YOU 526,,,,,,,,,,,jackcookripper,1260h,,299150633
1944,ZHONG GUO SAN XIA 101,,,,,,,,,,,jackcookripper,1260h,,583531531
1945,FORTUNE HLC SHIPPING LIMITED,,,,,,,,,,,jackcookripper,1260h,,551278311
1946,"SHENZHEN HUAZHE JINGWEI BIOLOGICAL TECHNOLOGY CO., LTD",,,,,,,,,,,jackcookripper,1260h,,583192532
1969,CSHA SHIPPING COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,514636427
1947,FORTUNE ENERGETIC II SHIPPING COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,583257232
1948,ADVANCE MATRIX LIMITED,,,,,,,,,,,jackcookripper,1260h,,299640048
2003,HERO PLUS HOLDINGS LIMITED,,,,,,,,,,,jackcookripper,1260h,,584599102
1949,CHINA OFFSHORE OIL BOHAI CORPORATION,,,,,,,,,,,jackcookripper,1260h,,319533970
1970,CSHB SHIPPING COMPANY LIMITED,,,,,,,,,,,jackcookripper,1260h,,319620604
1950,CHINA OFFSHORE ENVIRONMENTAL SERVICES LIMITED,,,,,,,,,,,jackcookripper,1260h,,299643722
1951,CHINA NATIONAL OFFSHORE OIL CORPORATION & NAN HAI WEST OIL CORPORATION,,,,,,,,,,,jackcookripper,1260h,,299642814
