tid,topicid,topicname,subfieldid,subfieldname,fieldid,fieldname,domainid,domainname
1405,https://openalex.org/T10745,Heart Rate Variability and Autonomic Control,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1404,https://openalex.org/T12443,Delphi Technique in Research,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1403,https://openalex.org/T11513,stochastic dynamics and bifurcation,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
1426,https://openalex.org/T10422,Angiogenesis and VEGF in Cancer,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1413,https://openalex.org/T10800,Forensic Toxicology and Drug Analysis,https://openalex.org/subfields/3005,Toxicology,https://openalex.org/fields/30,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/domains/1,Life Sciences
156,https://openalex.org/T10378,Advanced MRI Techniques and Applications,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1418,https://openalex.org/T10392,Cutaneous Melanoma Detection and Management,https://openalex.org/subfields/2730,Oncology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1333,https://openalex.org/T10218,Sepsis Diagnosis and Treatment,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1422,https://openalex.org/T10834,Welding Techniques and Residual Stresses,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1400,https://openalex.org/T12914,Infectious Disease Case Reports and Treatments,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1409,https://openalex.org/T10827,Patient-Provider Communication in Healthcare,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1401,https://openalex.org/T11276,Solar Radiation and Photovoltaics,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1414,https://openalex.org/T12293,Dam Engineering and Safety,https://openalex.org/subfields/2205,Civil and Structural Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1402,https://openalex.org/T11476,Graph theory and applications,https://openalex.org/subfields/2608,Geometry and Topology,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1416,https://openalex.org/T11156,Reproductive Health and Technologies,https://openalex.org/subfields/2743,Reproductive Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1417,https://openalex.org/T10390,Ovarian function and disorders,https://openalex.org/subfields/2743,Reproductive Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1420,https://openalex.org/T13219,Mind wandering and attention,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1368,https://openalex.org/T11273,Advanced Graph Neural Networks,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1421,https://openalex.org/T11325,Inertial Sensor and Navigation,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1406,https://openalex.org/T13381,Heart rate and cardiovascular health,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1425,https://openalex.org/T12759,Vehicle Noise and Vibration Control,https://openalex.org/subfields/2203,Automotive Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1411,https://openalex.org/T12383,Aeolian processes and effects,https://openalex.org/subfields/1904,Earth-Surface Processes,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
1423,https://openalex.org/T13437,Mechanisms of cancer metastasis,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1424,https://openalex.org/T10294,Cell death mechanisms and regulation,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1412,https://openalex.org/T12553,Psychedelics and Drug Studies,https://openalex.org/subfields/3203,Clinical Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1399,https://openalex.org/T13363,Soft tissue tumors and treatment,https://openalex.org/subfields/2734,Pathology and Forensic Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1419,https://openalex.org/T11306,Nonmelanoma Skin Cancer Studies,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1452,https://openalex.org/T11346,Mast cells and histamine,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
1429,https://openalex.org/T12513,Rocket and propulsion systems research,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1246,https://openalex.org/T11833,Spinal Dysraphism and Malformations,https://openalex.org/subfields/2739,"Public Health, Environmental and Occupational Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1447,https://openalex.org/T11443,Advanced Statistical Process Monitoring,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
1443,https://openalex.org/T14339,Image Processing and 3D Reconstruction,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1437,https://openalex.org/T11518,Cervical and Thoracic Myelopathy,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1438,https://openalex.org/T11348,Celiac Disease Research and Management,https://openalex.org/subfields/2715,Gastroenterology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1441,https://openalex.org/T11579,Cardiovascular and Diving-Related Complications,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1432,https://openalex.org/T10384,Laser-Plasma Interactions and Diagnostics,https://openalex.org/subfields/3106,Nuclear and High Energy Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
1449,https://openalex.org/T11245,Advanced Numerical Analysis Techniques,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1445,https://openalex.org/T11556,"Poverty, Education, and Child Welfare",https://openalex.org/subfields/3311,Safety Research,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1454,https://openalex.org/T13200,Spacecraft and Cryogenic Technologies,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1442,https://openalex.org/T11977,Technology Use by Older Adults,https://openalex.org/subfields/3317,Demography,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1427,https://openalex.org/T10926,Peripheral Artery Disease Management,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1439,https://openalex.org/T13569,Microscopic Colitis,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1431,https://openalex.org/T12315,Older Adults Driving Studies,https://openalex.org/subfields/3612,"Physical Therapy, Sports Therapy and Rehabilitation",https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1440,https://openalex.org/T11861,Thermal Regulation in Medicine,https://openalex.org/subfields/2706,Critical Care and Intensive Care Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1446,https://openalex.org/T10327,Adolescent Sexual and Reproductive Health,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1444,https://openalex.org/T10209,Global Maternal and Child Health,https://openalex.org/subfields/2735,"Pediatrics, Perinatology and Child Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1433,https://openalex.org/T12032,Multisensory perception and integration,https://openalex.org/subfields/3205,Experimental and Cognitive Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
1434,https://openalex.org/T12715,Pregnancy-related medical research,https://openalex.org/subfields/2739,"Public Health, Environmental and Occupational Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1435,https://openalex.org/T12696,Icing and De-icing Technologies,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1450,https://openalex.org/T12536,Topological and Geometric Data Analysis,https://openalex.org/subfields/1703,Computational Theory and Mathematics,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1428,https://openalex.org/T11538,Ophthalmology and Eye Disorders,https://openalex.org/subfields/2734,Pathology and Forensic Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1448,https://openalex.org/T10891,Radar Systems and Signal Processing,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1430,https://openalex.org/T10761,Vehicular Ad Hoc Networks (VANETs),https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1453,https://openalex.org/T11172,Dermatologic Treatments and Research,https://openalex.org/subfields/2708,Dermatology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1436,https://openalex.org/T10789,Interactive and Immersive Displays,https://openalex.org/subfields/1709,Human-Computer Interaction,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1451,https://openalex.org/T10569,Bariatric Surgery and Outcomes,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1474,https://openalex.org/T10206,Meta-analysis and systematic reviews,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
1477,https://openalex.org/T11919,dental development and anomalies,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1479,https://openalex.org/T10060,Smoking Behavior and Cessation,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1485,https://openalex.org/T11151,Advanced Topology and Set Theory,https://openalex.org/subfields/2608,Geometry and Topology,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1484,https://openalex.org/T12432,Arctic and Russian Policy Studies,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1461,https://openalex.org/T11510,Reproductive System and Pregnancy,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
1462,https://openalex.org/T10519,Advanced Proteomics Techniques and Applications,https://openalex.org/subfields/1607,Spectroscopy,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
1463,https://openalex.org/T10634,Food Allergy and Anaphylaxis Research,https://openalex.org/subfields/2723,Immunology and Allergy,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1464,https://openalex.org/T10877,Allergic Rhinitis and Sensitization,https://openalex.org/subfields/2723,Immunology and Allergy,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1470,https://openalex.org/T11551,Infective Endocarditis Diagnosis and Management,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1460,https://openalex.org/T12744,Medical Device Sterilization and Disinfection,https://openalex.org/subfields/2404,Microbiology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
1483,https://openalex.org/T12031,Speech and dialogue systems,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1486,https://openalex.org/T12170,History and Theory of Mathematics,https://openalex.org/subfields/2614,Theoretical Computer Science,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1480,https://openalex.org/T12214,Media Influence and Health,https://openalex.org/subfields/1208,Literature and Literary Theory,https://openalex.org/fields/12,Arts and Humanities,https://openalex.org/domains/2,Social Sciences
1478,https://openalex.org/T10975,Bone Tumor Diagnosis and Treatments,https://openalex.org/subfields/2745,Rheumatology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1458,https://openalex.org/T11990,Global Health Workforce Issues,https://openalex.org/subfields/3604,Emergency Medical Services,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1467,https://openalex.org/T11214,Human-Animal Interaction Studies,https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1468,https://openalex.org/T12712,Myofascial pain diagnosis and treatment,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1475,https://openalex.org/T10489,Regulation of Appetite and Obesity,https://openalex.org/subfields/2807,Endocrine and Autonomic Systems,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1476,https://openalex.org/T10778,Philosophy and History of Science,https://openalex.org/subfields/1207,History and Philosophy of Science,https://openalex.org/fields/12,Arts and Humanities,https://openalex.org/domains/2,Social Sciences
1481,https://openalex.org/T12027,Social Media in Health Education,https://openalex.org/subfields/3306,Health,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1466,https://openalex.org/T11673,Advanced Topics in Algebra,https://openalex.org/subfields/2602,Algebra and Number Theory,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1459,https://openalex.org/T11000,Infection Control in Healthcare,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1473,https://openalex.org/T10639,Advanced Software Engineering Methodologies,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1471,https://openalex.org/T12292,Graph Theory and Algorithms,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1456,https://openalex.org/T10342,Circadian rhythm and melatonin,https://openalex.org/subfields/2807,Endocrine and Autonomic Systems,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1457,https://openalex.org/T10843,Diversity and Career in Medicine,https://openalex.org/subfields/3318,Gender Studies,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1472,https://openalex.org/T11942,Transportation and Mobility Innovations,https://openalex.org/subfields/2203,Automotive Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1469,https://openalex.org/T11176,Radiation Therapy and Dosimetry,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1494,https://openalex.org/T12477,Toxin Mechanisms and Immunotoxins,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
1509,https://openalex.org/T10071,Bone health and osteoporosis research,https://openalex.org/subfields/2732,Orthopedics and Sports Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1506,https://openalex.org/T12888,Military Strategy and Technology,https://openalex.org/subfields/2207,Control and Systems Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1500,https://openalex.org/T11347,Neural Networks Stability and Synchronization,https://openalex.org/subfields/1705,Computer Networks and Communications,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1493,https://openalex.org/T10881,Blood Coagulation and Thrombosis Mechanisms,https://openalex.org/subfields/2720,Hematology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1504,https://openalex.org/T10948,Advanced Combinatorial Mathematics,https://openalex.org/subfields/2607,Discrete Mathematics and Combinatorics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1507,https://openalex.org/T13369,European and Russian Geopolitical Military Strategies,https://openalex.org/subfields/3320,Political Science and International Relations,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1499,https://openalex.org/T11189,Transplantation: Methods and Outcomes,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1465,https://openalex.org/T10896,Homotopy and Cohomology in Algebraic Topology,https://openalex.org/subfields/2610,Mathematical Physics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1501,https://openalex.org/T11055,Cardiac and Coronary Surgery Techniques,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1489,https://openalex.org/T10554,Hemoglobinopathies and Related Disorders,https://openalex.org/subfields/2716,Genetics,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1505,https://openalex.org/T12572,"Intelligence, Security, War Strategy",https://openalex.org/subfields/3320,Political Science and International Relations,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1492,https://openalex.org/T13637,Calpain Protease Function and Regulation,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1491,https://openalex.org/T11688,Microbial infections and disease research,https://openalex.org/subfields/2404,Microbiology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
1496,https://openalex.org/T12570,Photopolymerization techniques and applications,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
1495,https://openalex.org/T12071,Marine Biology and Environmental Chemistry,https://openalex.org/subfields/2212,Ocean Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1498,https://openalex.org/T11593,Carbon dioxide utilization in catalysis,https://openalex.org/subfields/1508,Process Chemistry and Technology,https://openalex.org/fields/15,Chemical Engineering,https://openalex.org/domains/3,Physical Sciences
1545,https://openalex.org/T11356,Pleural and Pulmonary Diseases,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1503,https://openalex.org/T12396,Advanced Differential Equations and Dynamical Systems,https://openalex.org/subfields/2608,Geometry and Topology,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1502,https://openalex.org/T11021,ECG Monitoring and Analysis,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1510,https://openalex.org/T10229,Geometric Analysis and Curvature Flows,https://openalex.org/subfields/2604,Applied Mathematics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1511,https://openalex.org/T12056,Markov Chains and Monte Carlo Methods,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1512,https://openalex.org/T11810,Complex Systems and Decision Making,https://openalex.org/subfields/1803,Management Science and Operations Research,https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
1513,https://openalex.org/T10838,Animal Behavior and Welfare Studies,https://openalex.org/subfields/3404,Small Animals,https://openalex.org/fields/34,Veterinary,https://openalex.org/domains/4,Health Sciences
1490,https://openalex.org/T12735,Blood donation and transfusion practices,https://openalex.org/subfields/1405,Management of Technology and Innovation,https://openalex.org/fields/14,"Business, Management and Accounting",https://openalex.org/domains/2,Social Sciences
1497,https://openalex.org/T11989,Oxidative Organic Chemistry Reactions,https://openalex.org/subfields/1605,Organic Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
1291,https://openalex.org/T10169,Protein Kinase Regulation and GTPase Signaling,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1408,https://openalex.org/T10599,Reconstructive Surgery and Microvascular Techniques,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1529,https://openalex.org/T12817,Pharmacological Effects of Natural Compounds,https://openalex.org/subfields/3004,Pharmacology,https://openalex.org/fields/30,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/domains/1,Life Sciences
1530,https://openalex.org/T12929,Animal Genetics and Reproduction,https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1528,https://openalex.org/T13047,Pharmacological Receptor Mechanisms and Effects,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1517,https://openalex.org/T13967,"Conservation, Ecology, Wildlife Education",https://openalex.org/subfields/2308,"Management, Monitoring, Policy and Law",https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
1533,https://openalex.org/T12402,Travel-related health issues,https://openalex.org/subfields/2739,"Public Health, Environmental and Occupational Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1534,https://openalex.org/T12025,Hepatitis Viruses Studies and Epidemiology,https://openalex.org/subfields/2721,Hepatology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1535,https://openalex.org/T10150,Antifungal resistance and susceptibility,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1536,https://openalex.org/T11875,Statistics Education and Methodologies,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1537,https://openalex.org/T13030,Survey Sampling and Estimation Techniques,https://openalex.org/subfields/2613,Statistics and Probability,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
1538,https://openalex.org/T10189,Anesthesia and Pain Management,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1532,https://openalex.org/T11381,Infectious Diseases and Tuberculosis,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1541,https://openalex.org/T11232,Urinary Tract Infections Management,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1542,https://openalex.org/T11860,"HIV, Drug Use, Sexual Risk",https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1543,https://openalex.org/T11355,Inflammatory Biomarkers in Disease Prognosis,https://openalex.org/subfields/2730,Oncology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1544,https://openalex.org/T10601,Handwritten Text Recognition Techniques,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1526,https://openalex.org/T11076,Policing Practices and Perceptions,https://openalex.org/subfields/3320,Political Science and International Relations,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1515,https://openalex.org/T11376,Geriatric Care and Nursing Homes,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
1516,https://openalex.org/T10726,Career Development and Diversity,https://openalex.org/subfields/3311,Safety Research,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1520,https://openalex.org/T11117,Drug-Induced Adverse Reactions,https://openalex.org/subfields/2736,Pharmacology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1514,https://openalex.org/T10305,Power System Optimization and Stability,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1519,https://openalex.org/T12567,Heat transfer and supercritical fluids,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1522,https://openalex.org/T11094,Face Recognition and Perception,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
1521,https://openalex.org/T12199,Vascular Anomalies and Treatments,https://openalex.org/subfields/2716,Genetics,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
1527,https://openalex.org/T12763,ATP Synthase and ATPases Research,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1523,https://openalex.org/T14128,Metallurgical and Alloy Processes,https://openalex.org/subfields/2500,General Materials Science,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
1525,https://openalex.org/T10574,Crime Patterns and Interventions,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1540,https://openalex.org/T14510,Medical Imaging and Analysis,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1518,https://openalex.org/T11488,Climate Change Communication and Perception,https://openalex.org/subfields/3312,Sociology and Political Science,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
1531,https://openalex.org/T11504,Advanced Authentication Protocols Security,https://openalex.org/subfields/1705,Computer Networks and Communications,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
1553,https://openalex.org/T11480,Connexins and lens biology,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
1508,https://openalex.org/T10161,Rock Mechanics and Modeling,https://openalex.org/subfields/2211,Mechanics of Materials,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
1554,https://openalex.org/T10640,Spectroscopy and Chemometric Analyses,https://openalex.org/subfields/1602,Analytical Chemistry,https://openalex.org/fields/16,Chemistry,https://openalex.org/domains/3,Physical Sciences
