"tid","topicid","topicname","subfieldid","subfieldname","fieldid","fieldname","domainid","domainname"
"863","https://openalex.org/T10109","Paleontology and Stratigraphy of Fossils","https://openalex.org/subfields/1911","Paleontology","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"864","https://openalex.org/T11740","Geochemistry and Elemental Analysis","https://openalex.org/subfields/1906","Geochemistry and Petrology","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"865","https://openalex.org/T11478","Caching and Content Delivery","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"866","https://openalex.org/T11896","Opportunistic and Delay-Tolerant Networks","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"867","https://openalex.org/T12615","Climate Change and Geoengineering","https://openalex.org/subfields/2306","Global and Planetary Change","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"868","https://openalex.org/T11031","Game Theory and Applications","https://openalex.org/subfields/1803","Management Science and Operations Research","https://openalex.org/fields/18","Decision Sciences","https://openalex.org/domains/2","Social Sciences"
"869","https://openalex.org/T10302","Fish Ecology and Management Studies","https://openalex.org/subfields/2309","Nature and Landscape Conservation","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"870","https://openalex.org/T11664","Fiber-reinforced polymer composites","https://openalex.org/subfields/2210","Mechanical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"871","https://openalex.org/T12142","Marine Invertebrate Physiology and Ecology","https://openalex.org/subfields/1911","Paleontology","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"872","https://openalex.org/T10965","Geological formations and processes","https://openalex.org/subfields/1904","Earth-Surface Processes","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"873","https://openalex.org/T13177","Geological and Geophysical Studies","https://openalex.org/subfields/1907","Geology","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"874","https://openalex.org/T11236","Control Systems and Identification","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"875","https://openalex.org/T10046","Stability and Control of Uncertain Systems","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"876","https://openalex.org/T11941","Power System Reliability and Maintenance","https://openalex.org/subfields/2213","Safety, Risk, Reliability and Quality","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"877","https://openalex.org/T13629","Text Readability and Simplification","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"878","https://openalex.org/T10730","Language Development and Disorders","https://openalex.org/subfields/3204","Developmental and Educational Psychology","https://openalex.org/fields/32","Psychology","https://openalex.org/domains/2","Social Sciences"
"879","https://openalex.org/T10057","Face and Expression Recognition","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"880","https://openalex.org/T12676","Machine Learning and ELM","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"881","https://openalex.org/T12535","Machine Learning and Data Classification","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"882","https://openalex.org/T10136","Statistical Methods and Inference","https://openalex.org/subfields/2613","Statistics and Probability","https://openalex.org/fields/26","Mathematics","https://openalex.org/domains/3","Physical Sciences"
"883","https://openalex.org/T11725","Immunodeficiency and Autoimmune Disorders","https://openalex.org/subfields/2403","Immunology","https://openalex.org/fields/24","Immunology and Microbiology","https://openalex.org/domains/1","Life Sciences"
"884","https://openalex.org/T14437","Ethics and Legal Issues in Pediatric Healthcare","https://openalex.org/subfields/2735","Pediatrics, Perinatology and Child Health","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"885","https://openalex.org/T11386","Bee Products Chemical Analysis","https://openalex.org/subfields/1109","Insect Science","https://openalex.org/fields/11","Agricultural and Biological Sciences","https://openalex.org/domains/1","Life Sciences"
"886","https://openalex.org/T10976","Viral gastroenteritis research and epidemiology","https://openalex.org/subfields/2725","Infectious Diseases","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"887","https://openalex.org/T11243","Respiratory viral infections research","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"888","https://openalex.org/T12492","Zoonotic diseases and public health","https://openalex.org/subfields/2739","Public Health, Environmental and Occupational Health","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"889","https://openalex.org/T10933","Real-Time Systems Scheduling","https://openalex.org/subfields/1708","Hardware and Architecture","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"890","https://openalex.org/T11125","Petri Nets in System Modeling","https://openalex.org/subfields/1703","Computational Theory and Mathematics","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"891","https://openalex.org/T11819","Data-Driven Disease Surveillance","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"892","https://openalex.org/T12644","Wildlife-Road Interactions and Conservation","https://openalex.org/subfields/2303","Ecology","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"893","https://openalex.org/T13553","Age of Information Optimization","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"894","https://openalex.org/T11413","Risk and Portfolio Optimization","https://openalex.org/subfields/1803","Management Science and Operations Research","https://openalex.org/fields/18","Decision Sciences","https://openalex.org/domains/2","Social Sciences"
"895","https://openalex.org/T10876","Fault Detection and Control Systems","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"896","https://openalex.org/T12135","Fuzzy Systems and Optimization","https://openalex.org/subfields/2613","Statistics and Probability","https://openalex.org/fields/26","Mathematics","https://openalex.org/domains/3","Physical Sciences"
"897","https://openalex.org/T10282","Financial Risk and Volatility Modeling","https://openalex.org/subfields/2003","Finance","https://openalex.org/fields/20","Economics, Econometrics and Finance","https://openalex.org/domains/2","Social Sciences"
"898","https://openalex.org/T11901","Bayesian Methods and Mixture Models","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"899","https://openalex.org/T12111","Industrial Vision Systems and Defect Detection","https://openalex.org/subfields/2209","Industrial and Manufacturing Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"900","https://openalex.org/T10534","Structural Health Monitoring Techniques","https://openalex.org/subfields/2205","Civil and Structural Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"901","https://openalex.org/T10063","Nanoparticle-Based Drug Delivery","https://openalex.org/subfields/2502","Biomaterials","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"902","https://openalex.org/T10369","Advanced MEMS and NEMS Technologies","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"903","https://openalex.org/T14089","Nanotechnology research and applications","https://openalex.org/subfields/2204","Biomedical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"904","https://openalex.org/T11683","Quantum and Classical Electrodynamics","https://openalex.org/subfields/3107","Atomic and Molecular Physics, and Optics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"905","https://openalex.org/T11367","Particle accelerators and beam dynamics","https://openalex.org/subfields/2202","Aerospace Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"906","https://openalex.org/T10566","Laser-Matter Interactions and Applications","https://openalex.org/subfields/3107","Atomic and Molecular Physics, and Optics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"907","https://openalex.org/T13182","Quantum-Dot Cellular Automata","https://openalex.org/subfields/1703","Computational Theory and Mathematics","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"908","https://openalex.org/T11230","Innovative Energy Harvesting Technologies","https://openalex.org/subfields/2210","Mechanical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"909","https://openalex.org/T11392","Energy Harvesting in Wireless Networks","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"910","https://openalex.org/T10468","Photovoltaic System Optimization Techniques","https://openalex.org/subfields/2105","Renewable Energy, Sustainability and the Environment","https://openalex.org/fields/21","Energy","https://openalex.org/domains/3","Physical Sciences"
"911","https://openalex.org/T12838","Photovoltaic Systems and Sustainability","https://openalex.org/subfields/2305","Environmental Engineering","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"912","https://openalex.org/T11263","Electromagnetic Simulation and Numerical Methods","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"913","https://openalex.org/T11752","Cancer Treatment and Pharmacology","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"914","https://openalex.org/T13077","Cancer-related cognitive impairment studies","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"915","https://openalex.org/T13223","Connective Tissue Growth Factor Research","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"916","https://openalex.org/T10621","Gene Regulatory Network Analysis","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"917","https://openalex.org/T10434","Chromosomal and Genetic Variations","https://openalex.org/subfields/1110","Plant Science","https://openalex.org/fields/11","Agricultural and Biological Sciences","https://openalex.org/domains/1","Life Sciences"
"918","https://openalex.org/T10493","Ion channel regulation and function","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"919","https://openalex.org/T11011","Frailty in Older Adults","https://openalex.org/subfields/2717","Geriatrics and Gerontology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"920","https://openalex.org/T10271","Seismic Imaging and Inversion Techniques","https://openalex.org/subfields/1908","Geophysics","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"921","https://openalex.org/T10635","Hydraulic Fracturing and Reservoir Analysis","https://openalex.org/subfields/2210","Mechanical Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"922","https://openalex.org/T13619","Geotechnical and Geomechanical Engineering","https://openalex.org/subfields/2211","Mechanics of Materials","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"923","https://openalex.org/T14393","Health, Environment, Cognitive Aging","https://openalex.org/subfields/2307","Health, Toxicology and Mutagenesis","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"924","https://openalex.org/T10067","Stochastic processes and financial applications","https://openalex.org/subfields/2003","Finance","https://openalex.org/fields/20","Economics, Econometrics and Finance","https://openalex.org/domains/2","Social Sciences"
"925","https://openalex.org/T12011","Insurance, Mortality, Demography, Risk Management","https://openalex.org/subfields/3317","Demography","https://openalex.org/fields/33","Social Sciences","https://openalex.org/domains/2","Social Sciences"
"926","https://openalex.org/T12866","Urologic and reproductive health conditions","https://openalex.org/subfields/2745","Rheumatology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"927","https://openalex.org/T10251","Solar and Space Plasma Dynamics","https://openalex.org/subfields/3103","Astronomy and Astrophysics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"928","https://openalex.org/T11642","Genomics and Rare Diseases","https://openalex.org/subfields/1311","Genetics","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"929","https://openalex.org/T12400","Neurogenetic and Muscular Disorders Research","https://openalex.org/subfields/2716","Genetics","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"930","https://openalex.org/T10559","Particle Accelerators and Free-Electron Lasers","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"931","https://openalex.org/T10341","Coral and Marine Ecosystems Studies","https://openalex.org/subfields/2303","Ecology","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"932","https://openalex.org/T11677","Congenital heart defects research","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"933","https://openalex.org/T10268","Developmental Biology and Gene Regulation","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"934","https://openalex.org/T11056","Physiological and biochemical adaptations","https://openalex.org/subfields/2303","Ecology","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"935","https://openalex.org/T10230","Marine and fisheries research","https://openalex.org/subfields/2306","Global and Planetary Change","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"936","https://openalex.org/T11711","COVID-19 Pandemic Impacts","https://openalex.org/subfields/2002","Economics and Econometrics","https://openalex.org/fields/20","Economics, Econometrics and Finance","https://openalex.org/domains/2","Social Sciences"
"937","https://openalex.org/T11141","Childhood Cancer Survivors' Quality of Life","https://openalex.org/subfields/2735","Pediatrics, Perinatology and Child Health","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"938","https://openalex.org/T13574","Family Support in Illness","https://openalex.org/subfields/3312","Sociology and Political Science","https://openalex.org/fields/33","Social Sciences","https://openalex.org/domains/2","Social Sciences"
"939","https://openalex.org/T10763","Digital Transformation in Industry","https://openalex.org/subfields/2209","Industrial and Manufacturing Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"940","https://openalex.org/T10481","Computer Graphics and Visualization Techniques","https://openalex.org/subfields/1704","Computer Graphics and Computer-Aided Design","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"941","https://openalex.org/T10719","3D Shape Modeling and Analysis","https://openalex.org/subfields/2206","Computational Mechanics","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"942","https://openalex.org/T10151","Hepatitis C virus research","https://openalex.org/subfields/2721","Hepatology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"943","https://openalex.org/T10643","Marine and coastal plant biology","https://openalex.org/subfields/1910","Oceanography","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
"944","https://openalex.org/T13415","Calcium signaling and nucleotide metabolism","https://openalex.org/subfields/1314","Physiology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"945","https://openalex.org/T11204","Ion Channels and Receptors","https://openalex.org/subfields/2809","Sensory Systems","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"946","https://openalex.org/T12475","Plant Parasitism and Resistance","https://openalex.org/subfields/1110","Plant Science","https://openalex.org/fields/11","Agricultural and Biological Sciences","https://openalex.org/domains/1","Life Sciences"
"947","https://openalex.org/T12554","Vitamin C and Antioxidants Research","https://openalex.org/subfields/2916","Nutrition and Dietetics","https://openalex.org/fields/29","Nursing","https://openalex.org/domains/4","Health Sciences"
"948","https://openalex.org/T10277","Vitamin D Research Studies","https://openalex.org/subfields/2734","Pathology and Forensic Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"949","https://openalex.org/T12387","Galectins and Cancer Biology","https://openalex.org/subfields/2403","Immunology","https://openalex.org/fields/24","Immunology and Microbiology","https://openalex.org/domains/1","Life Sciences"
"950","https://openalex.org/T10845","Advanced Causal Inference Techniques","https://openalex.org/subfields/2613","Statistics and Probability","https://openalex.org/fields/26","Mathematics","https://openalex.org/domains/3","Physical Sciences"
"951","https://openalex.org/T12610","RNA regulation and disease","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"952","https://openalex.org/T10685","Viral-associated cancers and disorders","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"953","https://openalex.org/T12835","FOXO transcription factor regulation","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"954","https://openalex.org/T11219","Bone Metabolism and Diseases","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"955","https://openalex.org/T10528","Adipokines, Inflammation, and Metabolic Diseases","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"956","https://openalex.org/T11532","Chemokine receptors and signaling","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"957","https://openalex.org/T13991","Nuclear Receptors and Signaling","https://openalex.org/subfields/2804","Cellular and Molecular Neuroscience","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"958","https://openalex.org/T11841","Nuclear Structure and Function","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"959","https://openalex.org/T10836","Metabolomics and Mass Spectrometry Studies","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"960","https://openalex.org/T12418","Respiratory and Cough-Related Research","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"961","https://openalex.org/T10371","Immune Response and Inflammation","https://openalex.org/subfields/2403","Immunology","https://openalex.org/fields/24","Immunology and Microbiology","https://openalex.org/domains/1","Life Sciences"
"962","https://openalex.org/T11872","Barrier Structure and Function Studies","https://openalex.org/subfields/2808","Neurology","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"963","https://openalex.org/T11928","Genetic Syndromes and Imprinting","https://openalex.org/subfields/1311","Genetics","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"964","https://openalex.org/T10516","Parathyroid Disorders and Treatments","https://openalex.org/subfields/2727","Nephrology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"965","https://openalex.org/T12073","Isotope Analysis in Ecology","https://openalex.org/subfields/2303","Ecology","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"966","https://openalex.org/T11251","Meningioma and schwannoma management","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"967","https://openalex.org/T11328","Ocular Oncology and Treatments","https://openalex.org/subfields/2731","Ophthalmology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"968","https://openalex.org/T11600","Brain Metastases and Treatment","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"969","https://openalex.org/T14326","Ear and Head Tumors","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"970","https://openalex.org/T10529","Stress Responses and Cortisol","https://openalex.org/subfields/2802","Behavioral Neuroscience","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"971","https://openalex.org/T12827","Biochemical and Molecular Research","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"972","https://openalex.org/T12465","Cancer, Lipids, and Metabolism","https://openalex.org/subfields/1306","Cancer Research","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"973","https://openalex.org/T11261","Quantum chaos and dynamical systems","https://openalex.org/subfields/3109","Statistical and Nonlinear Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"974","https://openalex.org/T13493","Optical and Acousto-Optic Technologies","https://openalex.org/subfields/3107","Atomic and Molecular Physics, and Optics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"975","https://openalex.org/T11025","Nonlinear Optical Materials Research","https://openalex.org/subfields/2504","Electronic, Optical and Magnetic Materials","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"976","https://openalex.org/T10374","Advanced Graph Theory Research","https://openalex.org/subfields/1703","Computational Theory and Mathematics","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"977","https://openalex.org/T10847","Advanced Optical Network Technologies","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"978","https://openalex.org/T10535","Landslides and related hazards","https://openalex.org/subfields/2308","Management, Monitoring, Policy and Law","https://openalex.org/fields/23","Environmental Science","https://openalex.org/domains/3","Physical Sciences"
"979","https://openalex.org/T12233","Geotechnical Engineering and Underground Structures","https://openalex.org/subfields/2205","Civil and Structural Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"980","https://openalex.org/T10921","Neutrino Physics Research","https://openalex.org/subfields/3106","Nuclear and High Energy Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"981","https://openalex.org/T11090","Dark Matter and Cosmic Phenomena","https://openalex.org/subfields/3106","Nuclear and High Energy Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"982","https://openalex.org/T11867","Traumatic Ocular and Foreign Body Injuries","https://openalex.org/subfields/2731","Ophthalmology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"983","https://openalex.org/T12153","Advanced Optical Sensing Technologies","https://openalex.org/subfields/3105","Instrumentation","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"984","https://openalex.org/T11520","Advanced Thermodynamics and Statistical Mechanics","https://openalex.org/subfields/3109","Statistical and Nonlinear Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"985","https://openalex.org/T12044","Advanced Physical and Chemical Molecular Interactions","https://openalex.org/subfields/1606","Physical and Theoretical Chemistry","https://openalex.org/fields/16","Chemistry","https://openalex.org/domains/3","Physical Sciences"
"986","https://openalex.org/T12692","Magnetic Field Sensors Techniques","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"987","https://openalex.org/T11661","Copper Interconnects and Reliability","https://openalex.org/subfields/2504","Electronic, Optical and Magnetic Materials","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"988","https://openalex.org/T12491","Superconductivity in MgB2 and Alloys","https://openalex.org/subfields/3104","Condensed Matter Physics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"989","https://openalex.org/T10917","Smart Grid Security and Resilience","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"990","https://openalex.org/T10400","Network Security and Intrusion Detection","https://openalex.org/subfields/1705","Computer Networks and Communications","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"991","https://openalex.org/T10972","Power Systems Fault Detection","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"992","https://openalex.org/T10798","Crystallography and molecular interactions","https://openalex.org/subfields/1606","Physical and Theoretical Chemistry","https://openalex.org/fields/16","Chemistry","https://openalex.org/domains/3","Physical Sciences"
"993","https://openalex.org/T11162","Enzyme Structure and Function","https://openalex.org/subfields/2505","Materials Chemistry","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"994","https://openalex.org/T14306","Technology Assessment and Management","https://openalex.org/subfields/2213","Safety, Risk, Reliability and Quality","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"995","https://openalex.org/T11612","Stochastic Gradient Optimization Techniques","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"996","https://openalex.org/T10500","Sparse and Compressive Sensing Techniques","https://openalex.org/subfields/2206","Computational Mechanics","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"997","https://openalex.org/T10545","Optimization and Variational Analysis","https://openalex.org/subfields/1703","Computational Theory and Mathematics","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"998","https://openalex.org/T11749","Iterative Learning Control Systems","https://openalex.org/subfields/2207","Control and Systems Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"999","https://openalex.org/T11830","Point processes and geometric inequalities","https://openalex.org/subfields/2604","Applied Mathematics","https://openalex.org/fields/26","Mathematics","https://openalex.org/domains/3","Physical Sciences"
"1000","https://openalex.org/T12157","Geochemistry and Geologic Mapping","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1001","https://openalex.org/T10531","Advanced Vision and Imaging","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1002","https://openalex.org/T11714","Multimodal Machine Learning Applications","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"1003","https://openalex.org/T10627","Advanced Image and Video Retrieval Techniques","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
